,Unnamed: 0,title,description,text,topic
223,223,[MONITOR][SABIANE] Demande de compte de service,"
Documentation : https://gitlab.insee.fr/iahs/annuaires/documentation-annuaires/-/wikis/Compte%20de%20service%20pour%20un%20usage%20Monitor


Application concernée par le monitor : sabiane

Boite aux lettre fonctionelle pour mise en place des rappels d'expiration du mot de passe : 

service-numerique-plateforme-collecte@insee.fr

---","[MONITOR][SABIANE] Demande de compte de service 
Documentation : https://gitlab.insee.fr/iahs/annuaires/documentation-annuaires/-/wikis/Compte%20de%20service%20pour%20un%20usage%20Monitor


Application concernée par le monitor : sabiane

Boite aux lettre fonctionelle pour mise en place des rappels d'expiration du mot de passe : 

service-numerique-plateforme-collecte@insee.fr

---",16
224,224,[OPALE] nouvelle entrée vault,"# Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: mn
- Nom de l'application: opale
- Groupe SUGOI: opale
  - [ ] à créer
  - [x] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [ ] Vault dmz (secrets-dmz)

---","[OPALE] nouvelle entrée vault # Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: mn
- Nom de l'application: opale
- Groupe SUGOI: opale
  - [ ] à créer
  - [x] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [ ] Vault dmz (secrets-dmz)

---",9
225,225,[Keycloak] Demande de création de groupe de droits en lecture Consultation-Enquetes,"Bonjour,

Je souhaiterai pouvoir disposer pour le realm enquetes d'un groupe lecture only ""Consultation"" sur les keycloak de hors prod, beta et DMZ.

S'il vous est également possible de m'y ajouter et le passer en mode autogéré, ainsi que le groupe existant de lecture écriture ""Administration"" qui n'est pas en mode autogéré

Merci!","[Keycloak] Demande de création de groupe de droits en lecture Consultation-Enquetes Bonjour,

Je souhaiterai pouvoir disposer pour le realm enquetes d'un groupe lecture only ""Consultation"" sur les keycloak de hors prod, beta et DMZ.

S'il vous est également possible de m'y ajouter et le passer en mode autogéré, ainsi que le groupe existant de lecture écriture ""Administration"" qui n'est pas en mode autogéré

Merci!",-1
226,226,[KEYCLOAK] Mise à jour de thème,"Demande pour merger un thème et le déployer

Lien vers la merge request :
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-theme-platine/-/merge_requests/18

Sur quel keycloak le thème doit-il être déployé ? 
- [x] recette (zone 50)
- [ ] béta (zone 0)
- [ ] prod (zone 0)","[KEYCLOAK] Mise à jour de thème Demande pour merger un thème et le déployer

Lien vers la merge request :
https://gitlab.insee.fr/iahs/authentification/themes-keycloak/keycloak-theme-platine/-/merge_requests/18

Sur quel keycloak le thème doit-il être déployé ? 
- [x] recette (zone 50)
- [ ] béta (zone 0)
- [ ] prod (zone 0)",10
227,227,[VAULT] Droits d'accès sur Vault,"# Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: pl
- Nom de l'application: contentieux, pilot, pilotdon
- Groupe SUGOI: DEV_DOMAINE-SG
  - [ ] à créer
  - [x] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [x] Vault dmz (secrets-dmz)

---","[VAULT] Droits d'accès sur Vault # Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: pl
- Nom de l'application: contentieux, pilot, pilotdon
- Groupe SUGOI: DEV_DOMAINE-SG
  - [ ] à créer
  - [x] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [x] Vault dmz (secrets-dmz)

---",9
228,228,[VAULT] Droits d'accès sur Vault,"# Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: RH
- Nom de l'application: APIRH, baseressourcen calia, equilibre, geneppi, mouvin, parcours, sirhius
- Groupe SUGOI: DEV_DOMAINE-SG
  - [ ] à créer
  - [x] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [x] Vault dmz (secrets-dmz)

---","[VAULT] Droits d'accès sur Vault # Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: RH
- Nom de l'application: APIRH, baseressourcen calia, equilibre, geneppi, mouvin, parcours, sirhius
- Groupe SUGOI: DEV_DOMAINE-SG
  - [ ] à créer
  - [x] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [x] Vault dmz (secrets-dmz)

---",9
229,229,[OCTAVIE] Demande de client Spoc,"## Demande de client spoc pour octavie

`en/octavie/equipe/IAHS/appli-ldap/`

* sur [https://vault-horsprod-dc2](https://vault-horsprod-dc2) pour les environnements de recette
* sur [https://vault-prod-dc1](https://vault-prod-dc1) pour les environnements de prod

---

**Nom du client :** appli_octavie

* [x] Création en recette
* [x] Création en prod","[OCTAVIE] Demande de client Spoc ## Demande de client spoc pour octavie

`en/octavie/equipe/IAHS/appli-ldap/`

* sur [https://vault-horsprod-dc2](https://vault-horsprod-dc2) pour les environnements de recette
* sur [https://vault-prod-dc1](https://vault-prod-dc1) pour les environnements de prod

---

**Nom du client :** appli_octavie

* [x] Création en recette
* [x] Création en prod",22
230,230,[Keycloak] Création client LS3,"On s’occupe de la création du compte projet-apps-dsds-dpc-datascience-service, l’équipe Prisme devra nous transmettre de façon précise les droits à appliquer sur le compte.

@e2n16j","[Keycloak] Création client LS3 On s’occupe de la création du compte projet-apps-dsds-dpc-datascience-service, l’équipe Prisme devra nous transmettre de façon précise les droits à appliquer sur le compte.

@e2n16j",1
231,231,[VAULT] Droits d'accès sur Vault,"# Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: st
- Nom de l'application: rmes
- Groupe SUGOI:
  - [x] à créer
  - [ ] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [x] Vault dmz (secrets-dmz)

Pour info, nous avions déjà créé l'utilisateur dev_st-rmes pour la horsdprod et la prod mais de mémoire, cela avait été fait il y a un moment, avant que tout ait été mise en place. J'ai donc tout coché pour être sur que tout est OK sur les environnement. Dispo quand vous voulez pour échanger sur le sujet

---","[VAULT] Droits d'accès sur Vault # Demande d'accès à Vault pour une équipe applicative

L'accès mis en place est détaillé ici: [Gestion des secrets du coffre exploitant](https://iahs.gitlab-pages.insee.fr/Offre%20secrets/Le%20coffre%20exploitant/Coffre-exploitant/)

Le role sera de la forme dev_\<quartier\>-\<application\> (ex: dev_ap-gitlab) et accessible aux membres du groupe SUGOI indiqué 

---

## Application

- Quartier: st
- Nom de l'application: rmes
- Groupe SUGOI:
  - [x] à créer
  - [ ] existant
  
## Environnement: 

- [x] Vault horsprod (secrets-horsprod)
- [x] Vault prod (secrets-prodinterne)
- [x] Vault dmz (secrets-dmz)

Pour info, nous avions déjà créé l'utilisateur dev_st-rmes pour la horsdprod et la prod mais de mémoire, cela avait été fait il y a un moment, avant que tout ait été mise en place. J'ai donc tout coché pour être sur que tout est OK sur les environnement. Dispo quand vous voulez pour échanger sur le sujet

---",9
232,232,[SIRENE] Compte utilisateur sugoi sans adresse mail,"Service concerné (Vault, keycloak, sugoi, AD, ...) : **Sugoi/LDAP**

Description de la demande :

Nous avons constaté qu'un gestionnaire sirene n'avait pas d'email associé à son compte utilisateur dans Sugoi.
C'est problématique car dans l'un de nos modules applicatif ce mail, qui est récupéré via le JWT, est utilisé pour l'envoi de notifications.

La gestionnaire concernée est Annie Bécu, idep : ONIU6S. On trouve bien son mail dans l'AD : annie.becu@insee.fr.

Est-ce un cas isolé ? Avons nous la main pour corriger ou est-ce à vous d'intervenir directement sur l'annuaire pour résoudre le problème ?

D'avance, merci pour votre retour.","[SIRENE] Compte utilisateur sugoi sans adresse mail Service concerné (Vault, keycloak, sugoi, AD, ...) : **Sugoi/LDAP**

Description de la demande :

Nous avons constaté qu'un gestionnaire sirene n'avait pas d'email associé à son compte utilisateur dans Sugoi.
C'est problématique car dans l'un de nos modules applicatif ce mail, qui est récupéré via le JWT, est utilisé pour l'envoi de notifications.

La gestionnaire concernée est Annie Bécu, idep : ONIU6S. On trouve bien son mail dans l'AD : annie.becu@insee.fr.

Est-ce un cas isolé ? Avons nous la main pour corriger ou est-ce à vous d'intervenir directement sur l'annuaire pour résoudre le problème ?

D'avance, merci pour votre retour.",-1
233,233,demande d'accés vault prod path mn/sabiane depuis ns kubeprod/kubepreprod projet-filiere-enquete-prep-coll,"# Demande d'accès à des secrets Vault depuis un namespace Kube

Consultez:
- la documentation KubeApp [sur la configuration Kube nécessaire](https://kubernetes.gitlab-pages.insee.fr/kubeapp/documentation/guide_utilisateurs/service_gestion_secrets/secrets_externes/)
- la documentation IAHS [sur les droits associés à cet accès](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/Acc%C3%A8s-Kube)

/!\ _Lors de la création des droits, il n'y a pas de création de l'arborescence. Celle-ci est créée lors de la création d'un premier secret.
Il est donc normal à l'initialisation des droits de ne pas trouver le(s) dossier(s) `equipe/dev_*/` ou `<cluster>/<namespace>/*`_ /!\

## Environnement(s): 

**Vault horsprod:**
- [ ] Kubedev

**Vault prod:**
- [X] Kubepreprod
- [X] Kubeprod
    
**Vault dmz:**
- [ ] Kubepreprod
- [ ] Kubeprod
- [ ] Kubeppdmz
- [ ] Kubedmz

## Nom du namespace :

-  projet-filiere-enquete-prep-coll

## Chemins des secrets requis :

> _sous la forme:_ 

mn/sabiane

>
> ```<quartier>/<applicatif>``` pour le [coffre exploitant](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique#coffre-exploitant) (secrets-[horsprod|prodinterne|dmz])
>
> _ex:_ ```rh/mouvin```
>
> ```<nom-du-coffre>``` pour les [coffres produit](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/home/Coffre-produit)
>
> _ex:_ ```resil```

- 

---","demande d'accés vault prod path mn/sabiane depuis ns kubeprod/kubepreprod projet-filiere-enquete-prep-coll # Demande d'accès à des secrets Vault depuis un namespace Kube

Consultez:
- la documentation KubeApp [sur la configuration Kube nécessaire](https://kubernetes.gitlab-pages.insee.fr/kubeapp/documentation/guide_utilisateurs/service_gestion_secrets/secrets_externes/)
- la documentation IAHS [sur les droits associés à cet accès](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/Acc%C3%A8s-Kube)

/!\ _Lors de la création des droits, il n'y a pas de création de l'arborescence. Celle-ci est créée lors de la création d'un premier secret.
Il est donc normal à l'initialisation des droits de ne pas trouver le(s) dossier(s) `equipe/dev_*/` ou `<cluster>/<namespace>/*`_ /!\

## Environnement(s): 

**Vault horsprod:**
- [ ] Kubedev

**Vault prod:**
- [X] Kubepreprod
- [X] Kubeprod
    
**Vault dmz:**
- [ ] Kubepreprod
- [ ] Kubeprod
- [ ] Kubeppdmz
- [ ] Kubedmz

## Nom du namespace :

-  projet-filiere-enquete-prep-coll

## Chemins des secrets requis :

> _sous la forme:_ 

mn/sabiane

>
> ```<quartier>/<applicatif>``` pour le [coffre exploitant](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique#coffre-exploitant) (secrets-[horsprod|prodinterne|dmz])
>
> _ex:_ ```rh/mouvin```
>
> ```<nom-du-coffre>``` pour les [coffres produit](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/home/Coffre-produit)
>
> _ex:_ ```resil```

- 

---",8
234,234,Nouveau namespace projet-web-insee-plus sur kubepreprod,"# Demande d'accès à des secrets Vault depuis un namespace Kube

Consultez:

- la documentation KubeApp [sur la configuration Kube nécessaire](https://kubernetes.gitlab-pages.insee.fr/kubeapp/documentation/guide_utilisateurs/service_gestion_secrets/secrets_externes/)
- la documentation IAHS [sur les droits associés à cet accès](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/Acc%C3%A8s-Kube)

/!\\ _Lors de la création des droits, il n'y a pas de création de l'arborescence. Celle-ci est créée lors de la création d'un premier secret. Il est donc normal à l'initialisation des droits de ne pas trouver le(s) dossier(s) `equipe/dev_*/` ou `<cluster>/<namespace>/*`_ /!\\

## Environnement(s):

**Vault horsprod:**

- [ ] Kubedev

**Vault prod:**

- [x] Kubepreprod
- [ ] Kubeprod

**Vault dmz:**

- [x] Kubepreprod
- [ ] Kubeprod
- [ ] Kubeppdmz
- [ ] Kubedmz

## Nom du namespace :

- projet-web-insee-plus

## Chemins des secrets requis :

> _sous la forme:_
>
> `<quartier>/<applicatif>` pour le [coffre exploitant](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique#coffre-exploitant) (secrets-\[horsprod|prodinterne|dmz\])
>
> _ex:_ `rh/mouvin`
>
> `<nom-du-coffre>` pour les [coffres produit](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/home/Coffre-produit)
>
> _ex:_ `resil`

- 

---","Nouveau namespace projet-web-insee-plus sur kubepreprod # Demande d'accès à des secrets Vault depuis un namespace Kube

Consultez:

- la documentation KubeApp [sur la configuration Kube nécessaire](https://kubernetes.gitlab-pages.insee.fr/kubeapp/documentation/guide_utilisateurs/service_gestion_secrets/secrets_externes/)
- la documentation IAHS [sur les droits associés à cet accès](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/Acc%C3%A8s-Kube)

/!\\ _Lors de la création des droits, il n'y a pas de création de l'arborescence. Celle-ci est créée lors de la création d'un premier secret. Il est donc normal à l'initialisation des droits de ne pas trouver le(s) dossier(s) `equipe/dev_*/` ou `<cluster>/<namespace>/*`_ /!\\

## Environnement(s):

**Vault horsprod:**

- [ ] Kubedev

**Vault prod:**

- [x] Kubepreprod
- [ ] Kubeprod

**Vault dmz:**

- [x] Kubepreprod
- [ ] Kubeprod
- [ ] Kubeppdmz
- [ ] Kubedmz

## Nom du namespace :

- projet-web-insee-plus

## Chemins des secrets requis :

> _sous la forme:_
>
> `<quartier>/<applicatif>` pour le [coffre exploitant](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique#coffre-exploitant) (secrets-\[horsprod|prodinterne|dmz\])
>
> _ex:_ `rh/mouvin`
>
> `<nom-du-coffre>` pour les [coffres produit](https://gitlab.insee.fr/iahs/secrets/documentation/doc-publique/-/wikis/home/Coffre-produit)
>
> _ex:_ `resil`

- 

---",17
